
 Training with LR: 0.001, Batch Size: 32, Optimizer: SGD, Activation: ReLU
1,0.6055747510685389,88.67142857142856,0.8878014121470619,0.8847187606521967
2,0.19251081631482425,95.56122448979592,0.955299101695726,0.9552375398119025
3,0.13950129485793664,96.54897959183674,0.9652656692753283,0.9652633467938114
4,0.11429511722208878,97.06326530612245,0.9704750058731824,0.9704534651436308
5,0.09835257811967876,97.47755102040816,0.9746407294961165,0.9746212213408999
6,0.08690860433359301,97.77142857142857,0.9776199636080041,0.9776030735946982
7,0.07884435947192954,98.0142857142857,0.9800546270475585,0.9800406270826094
8,0.07165288444494163,98.15510204081632,0.981484496254413,0.9814377178902042
9,0.06650856982669781,98.21836734693878,0.9821046292920437,0.9820929731004592
10,0.06198746576150223,98.35918367346939,0.98352927566531,0.9834896007811945
11,0.05759797576014269,98.5530612244898,0.9854761240312202,0.985452500006021
12,0.05452444507572046,98.59591836734694,0.9859301421267904,0.985879640300257
13,0.05076978603005895,98.74285714285715,0.987404453899676,0.9873674589846821
14,0.048403205132560544,98.78571428571429,0.9878261366058739,0.9877904078448909
15,0.04562357918668767,98.85102040816327,0.9884766474736078,0.988449992017544
16,0.04369261866926602,98.90816326530613,0.9890497257822014,0.9890123061294869
17,0.04163059900002919,98.95510204081633,0.9895257205799111,0.9894938988205203
18,0.03965600391007308,99.03265306122448,0.9903066939386986,0.9902804662406275
19,0.037653661252779996,99.07142857142858,0.9906895285820536,0.9906925296312703
20,0.03557432812598155,99.17346938775509,0.991719957369426,0.9917030070455624
21,0.03391694164422752,99.21224489795918,0.9921122565679168,0.9920872333717469
22,0.03229518100821751,99.2265306122449,0.9922359829007579,0.9922307292239625
23,0.03101404089343554,99.28979591836735,0.9929006546247395,0.992888200851397
24,0.029871240316500507,99.32448979591837,0.9932355845959482,0.9932207651512492
25,0.028915053391181705,99.36326530612246,0.9936269823253674,0.9936298300107552
26,0.027970452193160453,99.41836734693878,0.9941614023424931,0.9941598647465801
27,0.026086234115360502,99.46938775510205,0.9946910465511791,0.9946749199282973
28,0.025716926484440475,99.46122448979592,0.9945976621825412,0.9946057231472695
29,0.024608884492005142,99.50408163265307,0.9950462796529408,0.9950161205864317
30,0.023238053361082197,99.54285714285714,0.9954090200269252,0.9954290140044344
31,0.02238405540548435,99.60204081632654,0.9960135741822205,0.9960080237447915
32,0.021858809929252626,99.57755102040817,0.9957794753439672,0.9957539725431577
33,0.020746597451569426,99.61224489795917,0.9961263706391389,0.9960966442281045
34,0.01993329398811694,99.65918367346939,0.9966059981475602,0.9965847548173151
35,0.019194328491996995,99.67551020408163,0.9967566533510374,0.9967620328331639
36,0.01835302362721091,99.67551020408163,0.9967436246018672,0.9967401467228914
37,0.017927968302641643,99.70204081632653,0.9970252165201687,0.9970165187202029
38,0.01711708963747585,99.73061224489796,0.997308777718042,0.9972996320417886
39,0.01640292634291899,99.76734693877552,0.9976815092979885,0.9976812230929852
40,0.016032106436428238,99.76938775510204,0.9976847993279228,0.9976842577248657
41,0.015145337141323203,99.78163265306122,0.997825812242785,0.9978164255469736
42,0.01457256351395628,99.80408163265307,0.9980302149164384,0.9980431994394081
43,0.013951146252579165,99.81020408163266,0.9980936949056674,0.9981098489186995
44,0.013392598702617576,99.84081632653061,0.9984042572540395,0.998402330439507
45,0.013216940627576067,99.83877551020409,0.9983904790188418,0.9983927869634523
46,0.012581417073776694,99.84285714285714,0.9984305867442617,0.9984258558711485
47,0.012335038702955041,99.85510204081632,0.9985628146428862,0.9985572453545117

 Training with LR: 0.001, Batch Size: 32, Optimizer: Adam, Activation: ReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,0.2816157941761191,94.1938775510204,0.9416028250237025,0.941232540393967
2,0.07418642676521735,97.88979591836735,0.9787735734534667,0.9787649345601765
3,0.05337383017555188,98.40204081632653,0.9839266159813723,0.9838815414394171
4,0.04071546399050365,98.80408163265307,0.987991525751639,0.9879697769530014
5,0.03347184204632236,99.0142857142857,0.9900986952597723,0.9900859237337774
6,0.02647631637042014,99.25510204081633,0.992517633096865,0.9925180979355444
7,0.022747104811264348,99.31224489795918,0.9930929286463567,0.9930924931143625
8,0.018357664121453714,99.46326530612245,0.9946127290192937,0.9946023244152922
9,0.01517107709777788,99.59183673469387,0.9959015512067925,0.9958993678463148
10,0.012319410055481091,99.68979591836735,0.9968903444295683,0.996889459269795
11,0.010467525960848434,99.73877551020408,0.9973779032931557,0.9973666147566732
12,0.008718778336470124,99.79183673469387,0.9979144916184414,0.9979139721153023

 Training with LR: 0.001, Batch Size: 32, Optimizer: Adam, Activation: LeakyReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,0.2741475273063528,94.08367346938775,0.9402893288823242,0.9400571178685044
2,0.07296521016612391,97.88367346938776,0.9787475164376245,0.9786553404138385
3,0.051730901796970145,98.47142857142858,0.9846377663479254,0.9846027353079464
4,0.04095319484027836,98.76734693877552,0.9876148261770694,0.9875725266803068
5,0.034486650346525136,98.96326530612245,0.9895872862251972,0.9895335640051816
6,0.028780876047904396,99.16938775510205,0.9916528934786637,0.9916357547129394
7,0.023617542242645298,99.26734693877552,0.9926409054706653,0.992633465019361
8,0.02010875118353385,99.42857142857143,0.9942641396722427,0.9942355675861408
9,0.01714639638185224,99.51020408163266,0.995048313311168,0.9950644292852312
10,0.015656168353703766,99.53061224489797,0.9952687345220766,0.9952575342037117
11,0.011952313362313984,99.67142857142856,0.9967253445155488,0.9967031490431199
12,0.010613957245241466,99.68163265306123,0.9968214312232305,0.9967910855594765

 Training with LR: 0.001, Batch Size: 32, Optimizer: Adam, Activation: ELU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,0.2445801806480529,94.37551020408164,0.9438080032078473,0.94301214983303
2,0.07315949286065519,97.87755102040816,0.9786924604146628,0.9785938063146761
3,0.05273106394345658,98.39387755102041,0.9838597388946739,0.9838195051572868
4,0.04275781412175936,98.7061224489796,0.9869863162296196,0.9869771845692819
5,0.03591864869783799,98.9,0.9889490253945384,0.9889370168291522
6,0.029481577030362534,99.13877551020408,0.9913483146571123,0.9913142969940185
7,0.025565370028998016,99.28571428571429,0.992816643022004,0.9928056842120704
8,0.02201213339587326,99.34693877551021,0.9934571047438379,0.9934238086848189
9,0.018577566962627155,99.45510204081633,0.9945121100600464,0.9945247134979684
10,0.016477336620665525,99.54081632653062,0.9954055503942794,0.995388120514303
11,0.013632918135011501,99.61836734693877,0.9961573276642639,0.9961538770001871

 Training with LR: 0.001, Batch Size: 64, Optimizer: SGD, Activation: ReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,1.0781041169757943,80.08163265306123,0.8144713984073254,0.7979078782581869
2,0.33587980332636025,93.8469387755102,0.9379661424488479,0.9378816999760347
3,0.21636166794142897,95.54285714285714,0.9550804530605135,0.9551041370409912
4,0.16822788628990282,96.36530612244898,0.9633888505735498,0.9633898197963935
5,0.1414744809814595,96.74285714285715,0.9671785364728509,0.9672087534220356
6,0.12368744856850597,97.08775510204082,0.970694233341964,0.9706840635710865
7,0.11107403925053444,97.36122448979592,0.9734473863049905,0.9734790009984664
8,0.10133115817882685,97.55510204081632,0.9754072432648113,0.9754109633612238
9,0.09305592903541522,97.7408163265306,0.9772943733948379,0.9772416921171319
10,0.08710533459780266,97.89183673469388,0.9788079600332564,0.9787822052080253
11,0.08102964810472633,98.0265306122449,0.9801800991056536,0.9801286431930816
12,0.07636810262753159,98.15306122448979,0.9814569118850931,0.9814100109534699
13,0.07236553116290594,98.25306122448978,0.9824796734368639,0.9824247963720687
14,0.06829138080572451,98.35918367346939,0.9835424206271695,0.9834893296981508
15,0.06508830739014998,98.43061224489796,0.9842644577769832,0.9841998889276022
16,0.06212931267999832,98.51836734693877,0.9851045206954767,0.9850758867224327
17,0.05914548088677286,98.57142857142858,0.9856554989585099,0.9856203607729557
18,0.05684165837116754,98.61224489795917,0.9860984379766083,0.9860310280896961
19,0.05454843722444329,98.74285714285715,0.9873884842769118,0.987346828970888
20,0.05230280664486825,98.77755102040815,0.9877526992641709,0.9877024610032045
21,0.05036926600661411,98.84897959183674,0.9884616513975313,0.9884102505908446
22,0.0481856402809739,98.87142857142858,0.9886940945487153,0.9886361270615446
23,0.04642980580592611,98.92040816326531,0.9891901750075839,0.9891363038363732
24,0.0451090924402908,98.97551020408163,0.989716651101101,0.9896998838439263
25,0.04324218613161236,99.03469387755102,0.9902957381780266,0.9902867604958839
26,0.04170879819758684,99.09183673469387,0.9909176437745095,0.9908570477681738
27,0.040299245610458695,99.12448979591836,0.9912239801857277,0.9911846995305581
28,0.038995473485746404,99.15510204081632,0.9915286609636773,0.9915013834630233
29,0.037720967961387714,99.18163265306123,0.9918081576780633,0.9917683842904763
30,0.036509427977555645,99.2530612244898,0.9925263969637911,0.9924769840652024
31,0.035285393122034076,99.2795918367347,0.9927932733524358,0.9927610325081963
32,0.03420791955051978,99.28775510204082,0.9928793925530618,0.9928399512449971
33,0.033111451084265976,99.33877551020409,0.9933862952490646,0.9933354291583107
34,0.03222621437320218,99.31632653061224,0.9931514357905883,0.9931251887394371
35,0.0313869384281561,99.36530612244898,0.9936553213967944,0.9936203241855559
36,0.030498199355752053,99.39183673469387,0.9939314519529496,0.9938788827065265
37,0.029376856574190504,99.44489795918368,0.994436121840001,0.9944154588073154
38,0.028602851255050334,99.45510204081633,0.9945452564663537,0.9945120188928204
39,0.027787063182051982,99.4734693877551,0.9947494966717031,0.9946962862365043
40,0.026927503469332023,99.51836734693877,0.995194166545726,0.9951415418501682
41,0.025917104286428627,99.53673469387755,0.9953696791453345,0.9953440291889267
42,0.025667319241145202,99.51836734693877,0.9951837162845883,0.995160833072614
43,0.024552727864347593,99.57551020408162,0.9957796293901342,0.9957142591228478
44,0.02403110959816374,99.58163265306122,0.995828709034071,0.995788087632881
45,0.02339425888526504,99.61224489795917,0.9961318619576558,0.9960816930861898
46,0.022497976703664126,99.62244897959184,0.9962418079645271,0.996205352996314
47,0.02200982691391855,99.65306122448979,0.9965495992632721,0.9965073154394608
48,0.021391655608413464,99.66122448979591,0.9966300785496948,0.996591380583296
49,0.0207203016400595,99.68775510204082,0.9968972071891375,0.9968672751034682
50,0.02010334446642052,99.72857142857143,0.9973014680772723,0.9972588251765687

 Training with LR: 0.001, Batch Size: 64, Optimizer: SGD, Activation: LeakyReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,1.1149666349819372,79.64081632653061,0.7972811523666381,0.7927939331377933
2,0.33611095910673044,93.60204081632652,0.9354155356247155,0.9352621820290326
3,0.22056071598364851,95.26326530612245,0.9522255693753202,0.9521856979878786
4,0.17330834767525874,96.11632653061224,0.960886516059503,0.9608639992647479
5,0.14574601814423155,96.61224489795919,0.965914769588917,0.9658788327409649
6,0.12735186084890956,97.01428571428572,0.9699908148081814,0.9699156854141044
7,0.11400695847877479,97.26122448979592,0.9724891978639214,0.9724188158352381
8,0.10397007615930418,97.49795918367347,0.9748566661995925,0.9748221136970313
9,0.09565159134498698,97.68367346938776,0.9767379655094484,0.9767045779120481
10,0.08865195943538692,97.82244897959184,0.9781239544872202,0.9780520904336243
11,0.08355769225427827,97.9469387755102,0.9793785396159198,0.9793489568380795
12,0.07853697593914778,98.05102040816327,0.9804325945694016,0.9803861340691136
13,0.07433304958429683,98.2122448979592,0.9820338750592372,0.9819902067776356
14,0.07028873332632662,98.2938775510204,0.9828336036820495,0.982843757614479
15,0.06729917106152981,98.36326530612244,0.9835517726448011,0.9835289323275427
16,0.06434574991576471,98.42857142857143,0.9842150683824069,0.9841705093722142
17,0.061651264423110544,98.4938775510204,0.9848899116015968,0.9848311496277613
18,0.059073637558181354,98.53265306122448,0.9852747014334475,0.9852263561510778
19,0.05660794997908778,98.62040816326531,0.9861639006549237,0.9861143003053824
20,0.054543660695277954,98.69591836734693,0.9869070979224478,0.9868738036536329
21,0.05302287435995575,98.73877551020408,0.9873403079725396,0.9872954059811707
22,0.051020847064474545,98.75918367346938,0.987546174061273,0.9874996406295351
23,0.049328070838495545,98.82448979591837,0.988223099643424,0.9881774722071217
24,0.04741514052140378,98.86734693877551,0.9886361333179338,0.9885968684092326
25,0.04608863584366542,98.91224489795918,0.9890898122423017,0.9890617544422913
26,0.044346554936140814,98.94081632653061,0.9893685867699056,0.9893563610514274
27,0.04286319640156261,98.97755102040816,0.9897405639935808,0.9897107900683798
28,0.04175116247029406,99.0204081632653,0.9901871447644724,0.9901492476052688
29,0.04048962450608144,99.05102040816327,0.9904875256030339,0.9904486412530138
30,0.03944676967918892,99.08163265306122,0.9907817639033535,0.9907537858147046
31,0.03826343821356798,99.11632653061224,0.9911198649792347,0.9911079243743363
32,0.03717345794037899,99.14897959183673,0.991462405240128,0.9914416667565409
33,0.03594588493690012,99.1938775510204,0.9919302329272301,0.9918970431099705
34,0.03512201096264368,99.19795918367346,0.9919424260556011,0.9919284194599504
35,0.03416279359421554,99.21632653061224,0.9921563295428835,0.9921315337030958
36,0.03316992820561535,99.29183673469387,0.9929078168508717,0.992868512314136
37,0.03257369852440028,99.29795918367347,0.9929658424927377,0.9929443108928272
38,0.03130925391185494,99.34285714285714,0.9934106131123241,0.9934069535142112
39,0.030646426487390643,99.33469387755102,0.9933372518617691,0.9933168661421423
40,0.02969041015732761,99.38775510204081,0.9938643844414671,0.9938485578663272
41,0.0290970072285795,99.37755102040816,0.9937432351975293,0.9937341555780412
42,0.028167714917115557,99.42448979591838,0.994236493235108,0.9942247342692138
43,0.02745905214696928,99.47755102040816,0.9947525626163672,0.9947456376478593
44,0.02707800685091299,99.44897959183675,0.9944884566800051,0.9944623631464354

 Training with LR: 0.001, Batch Size: 64, Optimizer: SGD, Activation: ELU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,0.9404885555294101,82.95102040816327,0.8356653855048514,0.8273233291705455
2,0.3070256348028195,93.86530612244897,0.9382954517054409,0.9382230610104457
3,0.20860497836344546,95.37346938775511,0.9534910727408816,0.9534243438708924
4,0.166560259713322,96.1530612244898,0.9613056288983548,0.96129319242071
5,0.1420072859381727,96.59591836734694,0.9657917492260021,0.9657614575346007
6,0.1250759514228638,96.99387755102042,0.9697937372578028,0.9697477783559698
7,0.1133724402723829,97.24285714285715,0.9723151994881702,0.9722681710847982
8,0.10364347289002673,97.42857142857143,0.9741536547836815,0.9741304849230827
9,0.09597222076840796,97.67959183673469,0.9766773141793486,0.9766836593425635
10,0.09005391726625339,97.81224489795919,0.9780098586481628,0.9779900064688004
11,0.08428521552086654,97.9469387755102,0.9793829691045692,0.9793542426700089
12,0.07970732641369882,98.02448979591837,0.9801518344378343,0.9801060444657109
13,0.07573947095976019,98.14897959183673,0.9814238477189614,0.9813607190934839
14,0.07233074656140555,98.2061224489796,0.9820084273337765,0.9819503175191462
15,0.06906348988948774,98.2326530612245,0.9822683127264675,0.9822068760875418
16,0.06627684500671475,98.32857142857144,0.9832411087125825,0.9831842080953299
17,0.06351064737307457,98.38571428571429,0.9838091438734144,0.9837698879946444
18,0.060819486390760374,98.49795918367347,0.9849290263536711,0.9849021389522321
19,0.05851333859369314,98.57959183673469,0.9857382769390505,0.9857029291471875
20,0.05650671404438682,98.64897959183673,0.9864462258893163,0.9863881478983147
21,0.054595088690772224,98.64285714285714,0.9864004638846614,0.9863243642240678
22,0.05289748092498096,98.72857142857143,0.9872594068480719,0.9871979461896947
23,0.050634482310107344,98.78367346938775,0.9878427846458461,0.987755664640309
24,0.049530630060726916,98.8,0.9879946755580973,0.9879117462008186
25,0.0477055030365477,98.86734693877551,0.9886549236663038,0.988618602061966
26,0.04603604519892941,98.93061224489796,0.9893141198825962,0.9892192515370274
27,0.04492666995257392,98.95714285714286,0.9895425584230255,0.9895139594912052
28,0.0436374436676084,98.96530612244898,0.9896598782151196,0.9895784229734932
29,0.042554947486823286,99.03265306122448,0.9903057899435911,0.9902575604297722
30,0.041312102338435325,99.06326530612245,0.9906389440253379,0.9905779253819691
31,0.040013638118345185,99.08775510204082,0.9908488782131318,0.9908218398321301
32,0.038899356895369566,99.12040816326531,0.9912244684140237,0.9911636347387922
33,0.038018892845017326,99.13673469387754,0.9913593645758484,0.9913176699394459
34,0.03676404506478741,99.18163265306123,0.9918187145157218,0.9917633514352298
35,0.03609924996393312,99.16326530612245,0.9916299763506433,0.9915972989985651
36,0.035163098366568765,99.2469387755102,0.9924799543166616,0.9924373660568431
37,0.03417639261963911,99.2530612244898,0.9925282690804297,0.9924728712059517
38,0.03322875935963644,99.29591836734694,0.9929626472098934,0.9929248413704974
39,0.03264952106000102,99.28775510204082,0.9928744271743992,0.9928298727553792
40,0.03175294788264944,99.3265306122449,0.9932855552501891,0.9932284581590458
41,0.030569305855600897,99.38571428571429,0.9938594504014446,0.9938181439549247
42,0.030067584466422586,99.39183673469387,0.9939417904501445,0.9938876440658724
43,0.029128795817333904,99.44081632653061,0.9944276996107038,0.9943785433518013
44,0.02824945993023601,99.44081632653061,0.9943986090665426,0.9943703908723268
45,0.027692484511937898,99.46938775510205,0.9947143801835658,0.994655755425077
46,0.027412739011833526,99.45306122448979,0.9945323856526306,0.9944942551901838
47,0.02628064406555457,99.5,0.9950001285297955,0.9949680619285605
48,0.026020171705271086,99.50204081632653,0.9950353187716002,0.9949892137925312
49,0.025325973575944495,99.51224489795918,0.9951368731923569,0.9950985263457319
50,0.0243153046044842,99.56938775510204,0.9957183755204244,0.9956734876351827

 Training with LR: 0.001, Batch Size: 64, Optimizer: Adam, Activation: ReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,0.3492049767998079,93.28163265306122,0.93336362307055,0.9318351196954584
2,0.08462572985088,97.6734693877551,0.976590213480954,0.9765639587254281
3,0.05882726742657431,98.38571428571429,0.9838108344796381,0.9837504085068784
4,0.04629980113178579,98.69183673469388,0.986874657496854,0.9868476431606241
5,0.038271287901451026,98.91632653061224,0.9891115108602211,0.9891015748547236
6,0.03149626882459273,99.10408163265306,0.9909761496274296,0.9909866583992055
7,0.02634580325099394,99.2734693877551,0.9927133912404958,0.9926750546785762
8,0.021457243728613743,99.39795918367346,0.9939704671732272,0.9939515983838891
9,0.018605680025593613,99.4857142857143,0.9948491172673176,0.9948422663818475
10,0.014619371912736377,99.65510204081632,0.996548019699787,0.9965358195140851
11,0.012776009655275197,99.68367346938776,0.9968326268589223,0.9968269266537432
12,0.01099130834089428,99.73673469387755,0.9973488171232472,0.9973471486776665
13,0.008909797271193546,99.78571428571429,0.9978539136569597,0.9978451786415615
14,0.008589209843042135,99.81428571428572,0.9981346338425114,0.998129584603291
15,0.006671869386217463,99.87551020408164,0.9987436029429875,0.9987507724452283
16,0.005034502610898888,99.91632653061224,0.9991512734307436,0.9991592399621887
17,0.006104801533048135,99.87142857142857,0.9986991364503958,0.9986908444542347
18,0.004474487062119042,99.92244897959183,0.9992227963550736,0.9992245788412963

 Training with LR: 0.001, Batch Size: 64, Optimizer: Adam, Activation: LeakyReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,0.35808588520139845,92.91428571428571,0.9295254105770473,0.92810338459502
2,0.08773503969508581,97.7122448979592,0.9770853859544033,0.9769458847459715
3,0.06159226668575492,98.25714285714285,0.9825015429359263,0.9824510809868974
4,0.04830169822478438,98.65918367346939,0.9865669408628133,0.9865005636152185
5,0.03905250189562058,98.90612244897959,0.9890107862645733,0.9889822199839345
6,0.032146000916256225,99.0938775510204,0.9909053794307793,0.9908890026759147
7,0.02818933695292723,99.18775510204082,0.9918404994003496,0.9918322565684594
8,0.023948111825175193,99.30816326530612,0.9930667165819547,0.9930288288107196
9,0.019810683954161818,99.4795918367347,0.9947834044769109,0.9947418977134109
10,0.01880103618048822,99.47142857142856,0.9946985810195494,0.9946692993960319
11,0.014843061787025229,99.6,0.9960006545297887,0.9959837982643928
12,0.01275817455380259,99.69591836734693,0.9969550054053681,0.9969472450055757
13,0.010515297414259571,99.75102040816326,0.9975009053135885,0.997486586303712
14,0.010117533806846392,99.75918367346938,0.9975918929064461,0.9975637817419521
15,0.008117168367858283,99.83469387755102,0.9983526298701435,0.9983375497064155
16,0.006842047455542789,99.86938775510204,0.998689589447386,0.998681634730389
17,0.007301474408269829,99.81224489795918,0.9981136820809494,0.9981113215145356
18,0.005408573035496061,99.90816326530613,0.9990929694470883,0.9990699872094548
19,0.005173177675826732,99.90204081632653,0.9990178923569442,0.9990083228161275
20,0.004255145457806332,99.93673469387755,0.9993566590713268,0.9993598477011627

 Training with LR: 0.001, Batch Size: 64, Optimizer: Adam, Activation: ELU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,0.33292096938364035,93.14285714285714,0.9314576489728028,0.9305435779281795
