
 Training with LR: 0.001, Batch Size: 32, Optimizer: SGD, Activation: ReLU
 Training with LR: 0.001, Batch Size: 32, Optimizer: Adam, Activation: ReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,1.1430919704229936,64.44558127637805,0.6899760157951736,0.5896303778396375
2,0.6799942744509948,79.96067272029671,0.7923158578509635,0.7739162475396366
3,0.624556761118762,81.49059982094897,0.8059890831973963,0.7913299953085051
4,0.5928707249252997,82.41782836679883,0.8158939669286853,0.8033852070807577
5,0.5710674427087654,83.11324977618622,0.8231848577104769,0.8113506638279852
6,0.5513342078117763,83.73673103977491,0.8290540557194411,0.8177661533850837
7,0.5366767996031305,84.17156925438036,0.8339976284078185,0.8237541870938913
8,0.5231159913684706,84.3857910218698,0.8352422681014442,0.8261096589081669
9,0.5144651278434202,84.71511702263716,0.838847734224351,0.8300681513619672
10,0.5029803969594828,84.92134544059343,0.8408371943975688,0.8321228194872745
11,0.49510587555978,85.15155390714925,0.8434286439886975,0.8349037849750118
12,0.4854990742662374,85.46649187875688,0.8470502019794532,0.8387045560836734
13,0.4787600853806719,85.63435221895384,0.8485426515838211,0.8401166102155715
14,0.47235125227809865,85.94929019056146,0.8521067999920742,0.8440089418359825
15,0.4677696653910915,86.07078910346591,0.8532105789869753,0.8448148379727135
16,0.46077039099257927,86.19548535618365,0.8540978392496574,0.846358548469271
17,0.45664837661454133,86.41929914311292,0.857191234068177,0.8487293061461699
18,0.4537449087404534,86.26262949226243,0.8554988922409013,0.8476715636910143
19,0.44882805560289135,86.4816472694718,0.8572637981075513,0.8502056356544605
20,0.4411875826775875,86.7150530758409,0.8594483234580312,0.8523009341147475
21,0.43859978687504064,86.73903312444047,0.8599375594564058,0.8528942023149314
22,0.4330071575291779,86.95645223174319,0.8628044794777303,0.8555079933207358
23,0.43051623801517364,86.99641897940913,0.8625481856826476,0.8555271330692058
24,0.4278745481844448,87.09233917380739,0.864016883179778,0.8572631088057499
25,0.42301269116075446,87.22982478577823,0.8651245662461953,0.858333331316727
26,0.4195474803314337,87.34492901905615,0.8669759902685549,0.8601524910180176
27,0.4170043697175772,87.41367182504156,0.8670002822462234,0.8603781134472592

 Training with LR: 0.001, Batch Size: 32, Optimizer: Adam, Activation: LeakyReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,1.1564366314112378,64.30170098478067,0.684035665461473,0.5875030279099247
2,0.6904419356066248,79.7480496227139,0.7902443841761414,0.7712514427996618
3,0.6315629272890823,81.50338918020206,0.8076581535490087,0.7929412944667495
4,0.6041174678546388,82.18442256042972,0.8148890771061605,0.8008347897380121
5,0.581312247798266,82.98855352346848,0.8222576937925246,0.8099701667039605
6,0.5662699940107058,83.36583962143497,0.8263042630122822,0.813835003468594
7,0.5535462112377977,83.88221000127893,0.831183583692668,0.819797919676927
8,0.5440912887225371,84.04847167156926,0.8331839796297287,0.8222722401677351
9,0.532728235534085,84.39378437140299,0.8370507958655254,0.8264131436347553
10,0.5223416342035584,84.71032101291726,0.8405730975980873,0.8295897946578995
11,0.5147205955041644,84.94852282900627,0.8427643426125379,0.8327034933759508
12,0.506110648856596,85.0987978002302,0.8443036892743674,0.8344611003773335
13,0.49873871124918806,85.29863153855992,0.8460011301950263,0.836302250843317
14,0.4927439435096958,85.62635886942064,0.8498652698732461,0.8399718825626648
15,0.48713766181331764,85.6327535490472,0.8496837891320851,0.8403810407633581
16,0.48134152576746536,85.85336999616318,0.8520077858194288,0.842557501511985
17,0.47604894745913917,86.01163831692033,0.8539533528436974,0.8445460541014842
18,0.47184015353546116,86.19068934646374,0.855461181003348,0.8466653105776449
19,0.4674109212920794,86.27062284179563,0.8561704462881705,0.847306785205759
20,0.4617738455572092,86.58076480368334,0.8600550847276629,0.8512519986698427
21,0.45770580946941813,86.44967387133904,0.8579935417573337,0.8497847231530521
22,0.45403561935476633,86.5839621434966,0.8591955100049722,0.8512137667678707
23,0.4495020730301852,86.80617726051925,0.8620989233311473,0.8538575135081171
24,0.4462295582532273,86.94206420258345,0.8638887556199469,0.8558644073326368
25,0.44555258388866853,86.83495331883873,0.8621376190556651,0.8540786494354069
26,0.43994811273863554,87.00121498912905,0.863390402061837,0.8561522740193876
27,0.4371464435630442,87.07795114464766,0.8647635545556266,0.857075387821671
28,0.43342088461303346,87.11472055250033,0.8647985864659917,0.8571330908273094
29,0.430810952834461,87.25540350428443,0.8664169237729349,0.8588231860470728
30,0.4258116732492014,87.38169842690881,0.8677809303557478,0.8603490987445724
31,0.42292642811946857,87.38009975700217,0.8675548166026934,0.8605243386820259
32,0.42022456444818956,87.5767361555186,0.8700051131501934,0.8627184013809235
33,0.4170301938491404,87.56554546617214,0.8692146875663795,0.8621173500410688
34,0.419694462201327,87.45203990280088,0.8686194551478833,0.8614857762631626
35,0.41472787674697464,87.71422176748945,0.8710819447150101,0.8642556937523642

 Training with LR: 0.001, Batch Size: 32, Optimizer: Adam, Activation: ELU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,1.1608038239771752,63.8364880419491,0.6738695716697631,0.5848659158001723
2,0.7357783227777847,78.34122010487275,0.7770989949300305,0.7550594472511147
3,0.6755157351493836,80.4690497506075,0.7983941188505135,0.7802902446160478
4,0.6447239753840219,81.2204246067272,0.8053513190796975,0.7893996377162896
5,0.6231756519859709,81.88547128788848,0.8120317450808724,0.7972991562529466
6,0.6015836267215212,82.48497250287761,0.8177176023843664,0.8040125751927342
7,0.5891505927609666,83.03331628085434,0.8235474509497769,0.8102601077470363
8,0.5743258564482869,83.3754316408748,0.8271735642238811,0.8138374191016329
9,0.5620342724158636,83.66798823378949,0.8304464514595769,0.8171873609443845
10,0.5535134864928167,84.07884639979537,0.8341304980059441,0.8222293267340388
11,0.5455229081651743,84.25470008952551,0.8358114040550134,0.8240597483172204
12,0.5371185609408656,84.48650722598798,0.8385229353470482,0.8271059759132289

 Training with LR: 0.001, Batch Size: 64, Optimizer: SGD, Activation: ReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,2.170330127324063,22.648356567335977,0.17347899964168645,0.1267683677813966
2,1.8015025409208973,40.585432919810714,0.5118476749934098,0.2923769086820854
3,1.3010045300354012,63.027561069190426,0.6625127965808605,0.5519266951569562
4,1.0203749107802573,72.2934518480624,0.7304688213371445,0.6718050414197946
5,0.8800287529490964,75.72899347742677,0.75743179163939,0.7161856638915488
6,0.7989661706371541,77.75930425885663,0.7758854159942261,0.7435053804245207
7,0.7460613119090261,78.9247346207955,0.7852685504792093,0.7585894400882327
8,0.7071035934615965,79.78322036065994,0.7923827466582675,0.7689501121938683
9,0.6781455036443191,80.60173935285843,0.8007837902974408,0.7797423157140545
10,0.6550784011681875,81.27158204373961,0.8073574239805243,0.7877121972664402
11,0.6366088624076122,81.58652001534723,0.80971026713927,0.7912902811065956
12,0.62325604732295,82.07251566696509,0.8149358620178185,0.7973160449976773
13,0.6101131003753782,82.28354009464127,0.8169583441734758,0.8000355340918679
14,0.599115729362443,82.58568870699577,0.8193890103740763,0.8035179985344874
15,0.5869339744737543,82.83028520271134,0.8210617370458143,0.8067908998709099
16,0.5770807965736692,83.20117662105129,0.8247404982700826,0.810718804793719
17,0.5705830636139052,83.50812124312571,0.8285130543875823,0.8146690290486658
18,0.562513783177959,83.5624760199514,0.8291092674095186,0.8153230144981911
19,0.554754645241794,83.83584857398644,0.8316606184266059,0.8185242803789731
20,0.5507199000910016,83.85982862258601,0.8320033546673823,0.8191506422473699
21,0.546724075569575,84.1268064969945,0.8349254665744633,0.8220213948401348
22,0.5367336501738776,84.32983757513749,0.8367069906838138,0.8248577937551529
23,0.5327935672549869,84.41296841028264,0.8379088533722507,0.8253047405310129
24,0.5249342869334913,84.64317687683847,0.8394395961339507,0.8274785036454084
25,0.5207638839880625,84.78705716843587,0.8415931344281953,0.8295623222852901
26,0.5187262007033411,84.86379332395447,0.8419398378952951,0.8303726331899757
27,0.5133859115845099,84.9245427804067,0.8427006256335077,0.8312517758456719
28,0.5093344352027146,85.13876454789614,0.8449666730757661,0.8330647960473169

 Training with LR: 0.001, Batch Size: 64, Optimizer: SGD, Activation: LeakyReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,2.1586010805912057,22.880163703798438,0.21424510560269225,0.13165676735291432
2,1.778476459482696,42.31679242869932,0.5040710178272819,0.31190810164514315
3,1.3011530651149086,62.635886942064204,0.6577051349009455,0.5482793006875003
4,1.0200155083630957,71.76109476915207,0.7275265032435604,0.6648339658658513
5,0.8772485380523776,75.5131730400307,0.7575384351344354,0.7146322269047032
6,0.7985194795641187,77.47154367566185,0.7742528486787974,0.7396983333510909
7,0.7481714338064194,78.65935541629364,0.7850356911992126,0.7549821729313142
8,0.7145845340012529,79.4634863793324,0.7917906041185003,0.7660298904866276
9,0.6856409559037788,80.34755083770303,0.8007301369605255,0.7760239228715026
10,0.6647378686807882,80.80956644072131,0.8047598526962115,0.7815748331161475
11,0.6487444449360873,81.2460033252334,0.8086894076226041,0.7875108992599879
12,0.6310210506486991,81.70002557871851,0.8115030452992528,0.7925275775979438
13,0.6196168174163452,82.13006778360405,0.8164103881091014,0.7980132631244194
14,0.6082687487022034,82.29952679370763,0.8181718549841452,0.8006619845739401
15,0.5975705417813942,82.72956899859317,0.822407250436223,0.8053257095255028
16,0.5883314934671534,82.99654687300166,0.8246213386563028,0.8082667327463969
17,0.5810456738820593,83.02852027113443,0.8252030168769566,0.8088076916195087
18,0.5734354410404321,83.40580636910092,0.8293203341715876,0.8132475601328839
19,0.5650430775432255,83.6935669522957,0.8311465046860402,0.8160844699499187
20,0.5612634293171282,83.59125207827088,0.8299030517153284,0.8158460423829368
21,0.5538134040093861,83.87261798183911,0.8332484340933975,0.8190553238246266
22,0.547308842036378,84.09962910858167,0.835672380304942,0.8214021015737076
23,0.5423722169181077,84.2882721575649,0.8373556240849191,0.8234320281758075
24,0.5365673893251302,84.33623225476403,0.8373263696665779,0.8239417232823907
25,0.5322755255368833,84.46412584729505,0.8384524123269557,0.8257847685344313
26,0.5278819834771575,84.62079549814554,0.8397211253546969,0.8272688664753968
27,0.5238678434936059,84.78066248880931,0.8421376847933733,0.8293757569008706
28,0.5194092410900354,84.82062923647526,0.8418670368035958,0.8297860250313109
29,0.5139679191272195,85.04604169331117,0.8442699408712603,0.832708227804712
30,0.5096202241466333,85.17553395574882,0.846067373093873,0.8338141193756577
31,0.5066366769480072,85.30982222790638,0.8465766556667786,0.8356342279703819
32,0.5016923853499027,85.29703286865328,0.8466107344694119,0.8354586117430742
33,0.4988761628332314,85.36737434454534,0.8476049966205235,0.8361841961785702
34,0.49577750623652783,85.39295306305155,0.8478893878187705,0.83676603955542
35,0.49410648895370446,85.54962271390202,0.8490800445677239,0.8380990718281248
36,0.4898833202041975,85.6455429083003,0.8503714062753325,0.839396729299296
37,0.4879668382565912,85.81340324849725,0.85164961427183,0.8417063858147106
38,0.4860600872395716,85.82299526793707,0.8520252391555957,0.8414748202142057
39,0.48063566160134985,86.00524363729377,0.8534889144054236,0.8435528943392754

 Training with LR: 0.001, Batch Size: 64, Optimizer: SGD, Activation: ELU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,2.1013895560871116,26.237370507737563,0.24972298250190733,0.16308589107851162
2,1.6083780584403586,49.088758153216524,0.532765475402839,0.3890406943280396
3,1.2085154369808657,64.84844609285075,0.6660118879550448,0.5813829084875011
4,1.0001583282201567,71.67636526410027,0.726362020713657,0.6683803121720437
5,0.8875395836030535,75.00639467962655,0.754869455288371,0.7101145306003752
6,0.8189098855712906,76.78411561580765,0.7686485797837924,0.7324816796948961
7,0.7774121406924261,77.93995395830669,0.7795038704564441,0.7472514408408146
8,0.7418639527629977,78.86238649443663,0.7876467976894611,0.7582895959765249
9,0.7165725902179999,79.58498529223685,0.7932296036516655,0.7674475445470578
10,0.6949585608848521,80.16050645862643,0.7993246129964705,0.774192398969301
11,0.681773718484584,80.5282005371531,0.8035752032342197,0.7784844731190343
12,0.6635804600206133,81.0637549558767,0.8062739813844825,0.785023451771066
13,0.6537919597879266,81.3770942575777,0.8096798380034442,0.7887412171429904
14,0.641773920635748,81.78955109349022,0.8137752294921201,0.7935478016028034
15,0.629827496250958,82.05333162808543,0.8166582124329878,0.7966833549790758
16,0.6206616500282093,82.37306560941296,0.8187581792533466,0.800806124135198
17,0.6162421335228138,82.39065097838598,0.8197584181538711,0.8012299703051294
18,0.6074696705202384,82.68480624120733,0.821853054489033,0.8045705933388605
19,0.5983962408725957,82.94219209617599,0.825117392855925,0.8068028169524439
20,0.5941450800480043,82.97416549430874,0.8249446375310775,0.8076463586425622
21,0.5887463129675949,83.290702135823,0.8280976771625557,0.8113206542253539
22,0.5829341620785815,83.30828750479601,0.8280028765157288,0.8119640652862378
23,0.575795615011929,83.59924542780406,0.8310262251770666,0.8147377255357618
24,0.5721795095744064,83.77350044762757,0.8330796605722879,0.8174593072775036
25,0.5673467077482454,83.88860468090549,0.8343764447142993,0.818174382439407
26,0.5651370230566992,83.85982862258601,0.8338975287904136,0.8185764999303593
27,0.5593713148057096,84.08204373960865,0.8354161875485902,0.8210137014909208
28,0.5537742323304978,84.23231871083259,0.8373396937197949,0.822603508414414
29,0.5509266154592998,84.31225220616447,0.8381261350093026,0.8235760695556461
30,0.547949929803549,84.40977107046938,0.838849602373893,0.824883437753639
31,0.5447004458929864,84.47371786673487,0.840044157527938,0.8256712938644549
32,0.5394606271678685,84.68953830413096,0.8422078157690015,0.8278634572217548

 Training with LR: 0.001, Batch Size: 64, Optimizer: Adam, Activation: ReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,1.2888931274901627,59.97250287760583,0.6645419905061345,0.5330262938201926
2,0.7330375064491982,78.40196956132498,0.7769889676173994,0.7552454123103721
3,0.6516705153239529,81.00300549942448,0.8036137788797921,0.7865180755720717
4,0.6108011703001209,82.0645223174319,0.8140342465650043,0.799590982575738
5,0.5836132201375649,82.78552244532548,0.8199340900727293,0.8079340040527605
6,0.5633747204681115,83.3802276505947,0.8266160261199402,0.8155201861659563
7,0.547750701903078,83.69196828238906,0.8297919343726242,0.8188684662619764
8,0.5345920568564431,84.0756490599821,0.8335989541345965,0.8230894363394947
9,0.522284563531783,84.47851387645478,0.8375770950733777,0.8276579857126652
10,0.5137920035144546,84.81103721703542,0.8411688587810422,0.8314936532004176
11,0.5017485946325436,85.04124568359124,0.8431379071271017,0.8337818131711027
12,0.4978291237067835,85.14036321780279,0.8434394254620301,0.8348722709278149
13,0.4879814554424861,85.53523468474229,0.8483198238943267,0.8395480795830942
14,0.4839484781819131,85.6327535490472,0.8493992417984936,0.8409276468667357
15,0.4776781658453444,85.75265379204502,0.8509368760516403,0.8426837423656568
16,0.46962820525244947,85.95248753037474,0.8522348462919458,0.8443631999608682
17,0.4624864598907576,86.1635119580509,0.8542514275076464,0.8468798012975981
18,0.45945109807884277,86.2482414631027,0.8559021710201051,0.8476710504770961
19,0.4539636593380589,86.45766722087224,0.8581247973549517,0.8501315086714435

 Training with LR: 0.001, Batch Size: 64, Optimizer: Adam, Activation: LeakyReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,1.2912217274399622,59.623992837958816,0.656327637046836,0.5300676496215297
2,0.7390367369222739,78.2884639979537,0.7773505348667215,0.7523775554898975
3,0.6582913192137618,80.82875047960097,0.8015234939545841,0.7833091455396514
4,0.6216263058604882,81.68563754955876,0.8099853603249594,0.7945801179654126
5,0.5958978288439397,82.46099245427804,0.8169086791684783,0.8033473992529835
6,0.577332100589095,83.11165110627957,0.8240840495455976,0.8108370118890497
7,0.5624901836238999,83.48733853433943,0.8271847971260531,0.8152046204608381
8,0.5507861751537382,83.83105256426653,0.830902765831455,0.8196481021334476
9,0.5395974216559913,84.04047832203607,0.8326543848314347,0.8216561731010918
10,0.5270657630024025,84.49929658524108,0.8380399474302302,0.8273637466022766
11,0.5192910037736708,84.7087223430106,0.8398214951996975,0.8302123540077451
12,0.512411610160503,84.99488425629876,0.8427009836821041,0.8333754863861704
13,0.5054519313153314,85.0940017905103,0.8435715630034843,0.8337588843340316
14,0.4978283407406573,85.26505947052053,0.8449603156559012,0.8360487680287296
15,0.4913097552970387,85.56241207315513,0.8484341952936967,0.8397169880895234
16,0.4881986821020795,85.63115487914055,0.8487826767276546,0.8400921662822662
17,0.48036700395718673,85.8070085688707,0.8507286961428318,0.842250231162201
18,0.4752662562306186,85.95088886046808,0.8519077944515765,0.8437865858580252
19,0.4694449405484892,86.10116383169203,0.8538560458046863,0.8458995039370839
20,0.46697429584335454,86.09476915206548,0.8536764070100176,0.8456001712185163
21,0.4634368027158554,86.2482414631027,0.8549349213555626,0.8474852975545619
22,0.4572801037647729,86.50402864816473,0.8582621305523318,0.8499379866290425

 Training with LR: 0.001, Batch Size: 64, Optimizer: Adam, Activation: ELU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,1.295224437257751,59.58402609029287,0.6528563023040939,0.5318702665799774
2,0.7671939068167244,77.64420002557871,0.7737948688473266,0.7457715028936922
3,0.6857880696745738,80.17649315769279,0.7966786536958226,0.7761854339915891
4,0.6508219834485668,80.92467067399923,0.8041334431179503,0.785011259036531
5,0.6235736645377243,81.95101675406062,0.8135489684127866,0.797031782145143
6,0.6065716470738374,82.46418979409131,0.8186152729810534,0.8032135881735908
7,0.5854011755170022,83.13243381506587,0.8256034058299069,0.8109726778903342
8,0.5777115065657775,83.09246706739992,0.8249282404699301,0.8107095987959705
9,0.564104082592304,83.7830924670674,0.8314517855133383,0.8181163472622706
10,0.5534526285065952,83.88700601099885,0.8321650695097844,0.8194980648804201
11,0.5446378627072083,84.173167924287,0.8358976505237152,0.8232292579392333
12,0.5368128717098012,84.48810589589462,0.8385781606726097,0.8270760899611558
13,0.5308013441524866,84.65596623609157,0.8407451976985675,0.8286331023525557
14,0.5211228652722021,84.92774012021998,0.8431077187786723,0.8313561908628018

 Training with LR: 0.001, Batch Size: 128, Optimizer: SGD, Activation: ReLU
Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall
1,2.2096508129486523,20.734748689090676,0.12452751674998079,0.11382579957023706
2,2.0899873635520234,27.469945005755214,0.25559172887026615,0.16532869399605477
3,1.8499013256197814,38.58709553651362,0.4826522188918239,0.2660947065112408
4,1.5751279017189042,50.90005115743701,0.58231924417863,0.398273779083681
5,1.3479945542622198,61.10595984141195,0.6557527124179028,0.5211627260179688
6,1.1826522577028333,66.98906509783859,0.697776120566661,0.5980077196872284
7,1.053443145044986,71.37901266146565,0.7298366269370337,0.655168863684416
8,0.9625678247713116,73.90011510423328,0.7484886945435664,0.6892243131062465
9,0.8922083364430137,75.68263205013429,0.7614062017680023,0.7125193181493567
10,0.8409274860393782,76.94558127637805,0.7725840003961669,0.7295848351149385
11,0.8020174903128532,77.77369228801638,0.7785493861979578,0.7404729184463573
12,0.7698832449249938,78.58741527049496,0.7847426230441125,0.7509705930134092
13,0.7425109826957765,79.27804067016243,0.791729943725989,0.759889933824309
14,0.7220776341931707,79.86155518608517,0.7966149997050408,0.7672379862344337
15,0.7031669826351548,80.28520271134416,0.799991747606792,0.7733412915896405
16,0.6855439199382298,80.69446220744341,0.8039613552472933,0.778672879880639
17,0.6749868495332683,80.9998081596112,0.8067171151007015,0.7824788509131297
18,0.6611302057414454,81.19324721831435,0.8075307516648762,0.784526082475741
19,0.6503244024722367,81.50658652001535,0.8104914835527884,0.7885125579687886
20,0.6402271284525624,81.76077503517074,0.8122535352047935,0.7919519825557764
21,0.6305900345306943,82.13166645351068,0.8162145898797004,0.7963300787050814
22,0.6203662249086337,82.31871083258729,0.8179056641631247,0.7990716990689153
23,0.6125605816977643,82.48497250287761,0.8199034989559151,0.800795282230667
24,0.6038713945201569,82.72157564905999,0.8214562644737361,0.8033804108772651
25,0.5992580450507518,82.86705461056401,0.8228981878734082,0.8056650974436848
26,0.593303895130723,82.96936948458881,0.8239502705276192,0.8071088550275203
27,0.5850334176012831,83.14362450441233,0.825330202875929,0.8087658740637658
28,0.5798614404196631,83.18678859189154,0.8260317510466301,0.8097727271450296
